,iso_code,country,sex,age,year,employment,unemployment,baseline_2020,recovery_score
2560,ECU,Ecuador,Male,15-24,2023,49.085,6.162,44.348,4.737000000000002
2561,ECU,Ecuador,Male,25+,2023,82.45,2.293,76.249,6.201000000000008
2562,ECU,Ecuador,Female,15+,2023,50.237,4.349,44.699,5.538000000000004
2563,ECU,Ecuador,Female,15-24,2023,30.54,10.36,25.986,4.5539999999999985
2564,ECU,Ecuador,Female,25+,2023,55.982,3.317,50.544,5.438000000000002
2565,ECU,Ecuador,Total,15+,2022,63.388,3.713,56.361,7.027000000000001
2566,ECU,Ecuador,Total,15-24,2022,42.041,8.298,35.322,6.718999999999994
2567,ECU,Ecuador,Total,25+,2022,69.998,2.809,63.166,6.832000000000008
2568,ECU,Ecuador,Male,15+,2022,75.161,3.231,68.246,6.915000000000006
2569,ECU,Ecuador,Male,15-24,2022,51.215,6.642,44.348,6.867000000000004
2570,ECU,Ecuador,Male,25+,2022,82.855,2.524,76.249,6.606000000000009
2571,ECU,Ecuador,Female,15+,2022,51.863,4.388,44.699,7.1640000000000015
2572,ECU,Ecuador,Female,15-24,2022,32.538,10.876,25.986,6.551999999999996
2573,ECU,Ecuador,Female,25+,2022,57.63,3.201,50.544,7.086000000000006
2574,ECU,Ecuador,Total,15+,2021,62.728,4.504,56.361,6.367000000000004
2575,ECU,Ecuador,Total,15-24,2021,41.759,9.136,35.322,6.436999999999998
2576,ECU,Ecuador,Total,25+,2021,69.37,3.566,63.166,6.204000000000008
2577,ECU,Ecuador,Male,15+,2021,75.143,3.654,68.246,6.897000000000006
2578,ECU,Ecuador,Male,15-24,2021,52.492,6.948,44.348,8.143999999999998
2579,ECU,Ecuador,Male,25+,2021,82.585,2.937,76.249,6.3359999999999985
2580,ECU,Ecuador,Female,15+,2021,50.565,5.715,44.699,5.866
2581,ECU,Ecuador,Female,15-24,2021,30.651,12.773,25.986,4.664999999999999
2582,ECU,Ecuador,Female,25+,2021,56.649,4.437,50.544,6.105000000000004
2583,ECU,Ecuador,Total,15+,2020,56.361,6.116,56.361,0.0
2584,ECU,Ecuador,Total,15-24,2020,35.322,11.068,35.322,0.0
2585,ECU,Ecuador,Total,25+,2020,63.166,5.161,63.166,0.0
2586,ECU,Ecuador,Male,15+,2020,68.246,5.28,68.246,0.0
2587,ECU,Ecuador,Male,15-24,2020,44.348,8.688,44.348,0.0
2588,ECU,Ecuador,Male,25+,2020,76.249,4.586,76.249,0.0
2589,ECU,Ecuador,Female,15+,2020,44.699,7.341,44.699,0.0
2590,ECU,Ecuador,Female,15-24,2020,25.986,14.979,25.986,0.0
2591,ECU,Ecuador,Female,25+,2020,50.544,5.985,50.544,0.0
2592,EGY,Egypt,Total,15+,2025,41.546,6.781,38.297,3.2490000000000023
2593,EGY,Egypt,Total,15-24,2025,18.907,18.293,18.562,0.34499999999999886
2594,EGY,Egypt,Total,25+,2025,49.43,4.998,45.253,4.177
2595,EGY,Egypt,Male,15+,2025,67.295,4.564,64.413,2.882000000000005
2596,EGY,Egypt,Male,15-24,2025,31.207,12.884,32.392,-1.1850000000000023
2597,EGY,Egypt,Male,25+,2025,80.172,3.281,75.999,4.173000000000002
2598,EGY,Egypt,Female,15+,2025,15.631,15.307,12.033,3.5980000000000008
2599,EGY,Egypt,Female,15-24,2025,6.07,38.711,4.095,1.9750000000000005
2600,EGY,Egypt,Female,25+,2025,18.879,11.62,14.757,4.122000000000002
2601,EGY,Egypt,Total,15+,2024,41.556,6.817,38.297,3.2590000000000003
2602,EGY,Egypt,Total,15-24,2024,19.33,17.291,18.562,0.7679999999999971
2603,EGY,Egypt,Total,25+,2024,49.313,5.174,45.253,4.060000000000002
2604,EGY,Egypt,Male,15+,2024,67.303,4.615,64.413,2.8900000000000006
2605,EGY,Egypt,Male,15-24,2024,31.794,12.111,32.392,-0.5980000000000025
2606,EGY,Egypt,Male,25+,2024,80.002,3.445,75.999,4.003
2607,EGY,Egypt,Female,15+,2024,15.645,15.282,12.033,3.612
2608,EGY,Egypt,Female,15-24,2024,6.322,36.834,4.095,2.2270000000000003
2609,EGY,Egypt,Female,25+,2024,18.82,11.842,14.757,4.063000000000001
2610,EGY,Egypt,Total,15+,2023,41.653,6.753,38.297,3.3560000000000016
2611,EGY,Egypt,Total,15-24,2023,19.483,17.153,18.562,0.9209999999999994
2612,EGY,Egypt,Total,25+,2023,49.414,5.109,45.253,4.161000000000001
2613,EGY,Egypt,Male,15+,2023,67.47,4.568,64.413,3.057000000000002
2614,EGY,Egypt,Male,15-24,2023,32.035,12.008,32.392,-0.3570000000000064
2615,EGY,Egypt,Male,25+,2023,80.186,3.397,75.999,4.187000000000012
2616,EGY,Egypt,Female,15+,2023,15.676,15.166,12.033,3.6430000000000007
2617,EGY,Egypt,Female,15-24,2023,6.379,36.589,4.095,2.284
2618,EGY,Egypt,Female,25+,2023,18.85,11.719,14.757,4.093000000000002
2619,EGY,Egypt,Total,15+,2022,40.033,6.546,38.297,1.7360000000000042
2620,EGY,Egypt,Total,15-24,2022,18.901,16.342,18.562,0.33899999999999864
2621,EGY,Egypt,Total,25+,2022,47.451,4.991,45.253,2.1980000000000004
2622,EGY,Egypt,Male,15+,2022,66.87,4.842,64.413,2.457000000000008
2623,EGY,Egypt,Male,15-24,2022,31.786,11.981,32.392,-0.6060000000000016
2624,EGY,Egypt,Male,25+,2022,79.496,3.719,75.999,3.497
2625,EGY,Egypt,Female,15+,2022,13.031,14.454,12.033,0.9980000000000011
2626,EGY,Egypt,Female,15-24,2022,5.444,35.751,4.095,1.3490000000000002
2627,EGY,Egypt,Female,25+,2022,15.628,10.934,14.757,0.8710000000000004
2628,EGY,Egypt,Total,15+,2021,39.788,7.441,38.297,1.4909999999999997
2629,EGY,Egypt,Total,15-24,2021,19.716,18.21,18.562,1.154
2630,EGY,Egypt,Total,25+,2021,46.849,5.601,45.253,1.5959999999999965
2631,EGY,Egypt,Male,15+,2021,66.313,5.569,64.413,1.9000000000000057
2632,EGY,Egypt,Male,15-24,2021,33.902,13.067,32.392,1.509999999999998
2633,EGY,Egypt,Male,25+,2021,78.007,4.274,75.999,2.0080000000000098
2634,EGY,Egypt,Female,15+,2021,13.107,15.924,12.033,1.0739999999999998
2635,EGY,Egypt,Female,15-24,2021,4.891,42.743,4.095,0.7960000000000003
2636,EGY,Egypt,Female,25+,2021,15.923,11.563,14.757,1.1660000000000004
2637,EGY,Egypt,Total,15+,2020,38.297,7.974,38.297,0.0
2638,EGY,Egypt,Total,15-24,2020,18.562,18.463,18.562,0.0
2639,EGY,Egypt,Total,25+,2020,45.253,6.23,45.253,0.0
2640,EGY,Egypt,Male,15+,2020,64.413,5.925,64.413,0.0
2641,EGY,Egypt,Male,15-24,2020,32.392,13.09,32.392,0.0
2642,EGY,Egypt,Male,25+,2020,75.999,4.714,75.999,0.0
2643,EGY,Egypt,Female,15+,2020,12.033,17.631,12.033,0.0
2644,EGY,Egypt,Female,15-24,2020,4.095,46.054,4.095,0.0
2645,EGY,Egypt,Female,25+,2020,14.757,13.28,14.757,0.0
2646,ERI,Eritrea,Total,15+,2025,73.664,5.978,72.568,1.0960000000000036
2647,ERI,Eritrea,Total,15-24,2025,61.481,10.241,60.548,0.9329999999999998
2648,ERI,Eritrea,Total,25+,2025,80.43,4.043,79.496,0.9340000000000117
2649,ERI,Eritrea,Male,15+,2025,79.692,5.297,78.524,1.1679999999999922
2650,ERI,Eritrea,Male,15-24,2025,65.059,9.161,64.366,0.6929999999999978
2651,ERI,Eritrea,Male,25+,2025,88.234,3.531,87.184,1.0499999999999972
2652,ERI,Eritrea,Female,15+,2025,67.94,6.725,66.961,0.9789999999999992
2653,ERI,Eritrea,Female,15-24,2025,57.861,11.439,56.677,1.1839999999999975
2654,ERI,Eritrea,Female,25+,2025,73.274,4.602,72.56,0.7139999999999986
2655,ERI,Eritrea,Total,15+,2024,73.679,5.947,72.568,1.1110000000000042
2656,ERI,Eritrea,Total,15-24,2024,61.663,10.056,60.548,1.1149999999999949
2657,ERI,Eritrea,Total,25+,2024,80.413,4.064,79.496,0.9170000000000016
2658,ERI,Eritrea,Male,15+,2024,79.709,5.247,78.524,1.1850000000000023
2659,ERI,Eritrea,Male,15-24,2024,65.216,8.988,64.366,0.8499999999999943
2660,ERI,Eritrea,Male,25+,2024,88.264,3.518,87.184,1.0799999999999983
2661,ERI,Eritrea,Female,15+,2024,67.963,6.714,66.961,1.0019999999999953
2662,ERI,Eritrea,Female,15-24,2024,58.067,11.239,56.677,1.3900000000000006
2663,ERI,Eritrea,Female,25+,2024,73.238,4.659,72.56,0.6779999999999973
2664,ERI,Eritrea,Total,15+,2023,73.718,5.909,72.568,1.1500000000000057
2665,ERI,Eritrea,Total,15-24,2023,61.819,9.965,60.548,1.2710000000000008
2666,ERI,Eritrea,Total,25+,2023,80.441,4.032,79.496,0.9450000000000074
2667,ERI,Eritrea,Male,15+,2023,79.743,5.23,78.524,1.218999999999994
2668,ERI,Eritrea,Male,15-24,2023,65.375,8.933,64.366,1.0090000000000003
2669,ERI,Eritrea,Male,25+,2023,88.31,3.497,87.184,1.1260000000000048
2670,ERI,Eritrea,Female,15+,2023,68.016,6.651,66.961,1.0550000000000068
2671,ERI,Eritrea,Female,15-24,2023,58.218,11.11,56.677,1.541000000000004
2672,ERI,Eritrea,Female,25+,2023,73.272,4.612,72.56,0.7120000000000033
2673,ERI,Eritrea,Total,15+,2022,73.623,6.033,72.568,1.0550000000000068
2674,ERI,Eritrea,Total,15-24,2022,61.773,10.186,60.548,1.2250000000000014
2675,ERI,Eritrea,Total,25+,2022,80.382,4.09,79.496,0.8860000000000099
2676,ERI,Eritrea,Male,15+,2022,79.644,5.377,78.524,1.1200000000000045
2677,ERI,Eritrea,Male,15-24,2022,65.38,9.135,64.366,1.0139999999999958
2678,ERI,Eritrea,Male,25+,2022,88.246,3.595,87.184,1.0619999999999976
2679,ERI,Eritrea,Female,15+,2022,67.934,6.75,66.961,0.972999999999999
2680,ERI,Eritrea,Female,15-24,2022,58.118,11.353,56.677,1.4410000000000025
2681,ERI,Eritrea,Female,25+,2022,73.24,4.625,72.56,0.6799999999999926
2682,ERI,Eritrea,Total,15+,2021,72.892,6.489,72.568,0.32399999999999807
2683,ERI,Eritrea,Total,15-24,2021,60.945,10.976,60.548,0.39699999999999847
2684,ERI,Eritrea,Total,25+,2021,79.772,4.368,79.496,0.27600000000001046
2685,ERI,Eritrea,Male,15+,2021,78.71,5.846,78.524,0.18599999999999284
2686,ERI,Eritrea,Male,15-24,2021,64.397,9.914,64.366,0.03100000000000591
2687,ERI,Eritrea,Male,25+,2021,87.443,3.896,87.184,0.25900000000000034
2688,ERI,Eritrea,Female,15+,2021,67.404,7.186,66.961,0.44299999999999784
2689,ERI,Eritrea,Female,15-24,2021,57.446,12.152,56.677,0.7689999999999984
2690,ERI,Eritrea,Female,25+,2021,72.829,4.875,72.56,0.26899999999999125
2691,ERI,Eritrea,Total,15+,2020,72.568,6.375,72.568,0.0
2692,ERI,Eritrea,Total,15-24,2020,60.548,11.1,60.548,0.0
2693,ERI,Eritrea,Total,25+,2020,79.496,4.138,79.496,0.0
2694,ERI,Eritrea,Male,15+,2020,78.524,5.815,78.524,0.0
2695,ERI,Eritrea,Male,15-24,2020,64.366,9.994,64.366,0.0
2696,ERI,Eritrea,Male,25+,2020,87.184,3.799,87.184,0.0
2697,ERI,Eritrea,Female,15+,2020,66.961,6.985,66.961,0.0
2698,ERI,Eritrea,Female,15-24,2020,56.677,12.341,56.677,0.0
2699,ERI,Eritrea,Female,25+,2020,72.56,4.504,72.56,0.0
2700,ESH,Western Sahara,Total,15+,2025,52.154,9.17,51.451,0.703000000000003
2701,ESH,Western Sahara,Total,15-24,2025,27.355,24.365,25.038,2.317
2702,ESH,Western Sahara,Total,25+,2025,57.687,7.198,57.464,0.22299999999999898
2703,ESH,Western Sahara,Male,15+,2025,72.37,7.251,71.332,1.038000000000011
2704,ESH,Western Sahara,Male,15-24,2025,40.075,19.394,37.304,2.771000000000001
2705,ESH,Western Sahara,Male,25+,2025,78.904,5.793,78.423,0.48099999999999454
2706,ESH,Western Sahara,Female,15+,2025,26.2,15.379,25.616,0.5839999999999996
2707,ESH,Western Sahara,Female,15-24,2025,13.657,36.701,11.451,2.2059999999999995
2708,ESH,Western Sahara,Female,25+,2025,29.347,11.914,29.209,0.13800000000000168
2709,ESH,Western Sahara,Total,15+,2024,52.335,9.221,51.451,0.8840000000000003
2710,ESH,Western Sahara,Total,15-24,2024,27.29,24.615,25.038,2.251999999999999
2711,ESH,Western Sahara,Total,25+,2024,57.902,7.237,57.464,0.4380000000000024
2712,ESH,Western Sahara,Male,15+,2024,72.586,7.299,71.332,1.2540000000000049
2713,ESH,Western Sahara,Male,15-24,2024,39.931,19.664,37.304,2.6269999999999953
2714,ESH,Western Sahara,Male,25+,2024,79.179,5.823,78.423,0.7560000000000002
2715,ESH,Western Sahara,Female,15+,2024,26.198,15.489,25.616,0.5820000000000007
2716,ESH,Western Sahara,Female,15-24,2024,13.577,37.004,11.451,2.1259999999999994
2717,ESH,Western Sahara,Female,25+,2024,29.35,12.017,29.209,0.1410000000000018
2718,ESH,Western Sahara,Total,15+,2023,52.84,8.664,51.451,1.389000000000003
2719,ESH,Western Sahara,Total,15-24,2023,27.869,23.194,25.038,2.8309999999999995
2720,ESH,Western Sahara,Total,25+,2023,58.389,6.794,57.464,0.9250000000000043
2721,ESH,Western Sahara,Male,15+,2023,73.178,6.861,71.332,1.8460000000000036
2722,ESH,Western Sahara,Male,15-24,2023,40.7,18.266,37.304,3.396000000000001
2723,ESH,Western Sahara,Male,25+,2023,79.741,5.501,78.423,1.3179999999999978
2724,ESH,Western Sahara,Female,15+,2023,26.513,14.573,25.616,0.897000000000002
2725,ESH,Western Sahara,Female,15-24,2023,13.88,35.605,11.451,2.4290000000000003
2726,ESH,Western Sahara,Female,25+,2023,29.663,11.189,29.209,0.4540000000000006
2727,ESH,Western Sahara,Total,15+,2022,52.886,8.821,51.451,1.4350000000000023
2728,ESH,Western Sahara,Total,15-24,2022,27.88,23.401,25.038,2.8419999999999987
2729,ESH,Western Sahara,Total,25+,2022,58.46,6.938,57.464,0.9960000000000022
2730,ESH,Western Sahara,Male,15+,2022,73.374,6.937,71.332,2.0420000000000016
2731,ESH,Western Sahara,Male,15-24,2022,40.887,18.244,37.304,3.5829999999999984
2732,ESH,Western Sahara,Male,25+,2022,79.964,5.583,78.423,1.5409999999999968
2733,ESH,Western Sahara,Female,15+,2022,26.352,15.024,25.616,0.7360000000000007
2734,ESH,Western Sahara,Female,15-24,2022,13.669,36.494,11.451,2.218
2735,ESH,Western Sahara,Female,25+,2022,29.521,11.565,29.209,0.31200000000000117
2736,ESH,Western Sahara,Total,15+,2021,51.828,9.495,51.451,0.37700000000000244
2737,ESH,Western Sahara,Total,15-24,2021,25.888,26.026,25.038,0.8500000000000014
2738,ESH,Western Sahara,Total,25+,2021,57.655,7.408,57.464,0.1910000000000025
2739,ESH,Western Sahara,Male,15+,2021,71.711,7.637,71.332,0.3790000000000049
2740,ESH,Western Sahara,Male,15-24,2021,37.972,20.609,37.304,0.6679999999999993
2741,ESH,Western Sahara,Male,25+,2021,78.623,6.119,78.423,0.20000000000000284
2742,ESH,Western Sahara,Female,15+,2021,26.044,15.561,25.616,0.4280000000000008
2743,ESH,Western Sahara,Female,15-24,2021,12.617,39.638,11.451,1.1660000000000004
2744,ESH,Western Sahara,Female,25+,2021,29.417,11.768,29.209,0.20800000000000196
2745,ESH,Western Sahara,Total,15+,2020,51.451,9.725,51.451,0.0
2746,ESH,Western Sahara,Total,15-24,2020,25.038,27.807,25.038,0.0
2747,ESH,Western Sahara,Total,25+,2020,57.464,7.425,57.464,0.0
2748,ESH,Western Sahara,Male,15+,2020,71.332,7.755,71.332,0.0
2749,ESH,Western Sahara,Male,15-24,2020,37.304,21.395,37.304,0.0
2750,ESH,Western Sahara,Male,25+,2020,78.423,6.14,78.423,0.0
2751,ESH,Western Sahara,Female,15+,2020,25.616,16.203,25.616,0.0
2752,ESH,Western Sahara,Female,15-24,2020,11.451,44.225,11.451,0.0
2753,ESH,Western Sahara,Female,25+,2020,29.209,11.796,29.209,0.0
2754,ESP,Spain,Total,15+,2025,51.453,10.376,47.641,3.8120000000000047
2755,ESP,Spain,Total,15-24,2025,25.406,24.745,18.481,6.924999999999997
2756,ESP,Spain,Total,25+,2025,55.085,9.262,51.511,3.573999999999998
2757,ESP,Spain,Male,15+,2025,56.641,8.982,53.538,3.1030000000000015
2758,ESP,Spain,Male,15-24,2025,27.592,23.934,20.299,7.292999999999999
2759,ESP,Spain,Male,25+,2025,60.945,7.765,58.225,2.719999999999999
2760,ESP,Spain,Female,15+,2025,46.518,11.939,42.038,4.480000000000004
2761,ESP,Spain,Female,15-24,2025,23.093,25.746,16.558,6.535
2762,ESP,Spain,Female,25+,2025,49.594,10.927,45.221,4.373000000000005
2763,ESP,Spain,Total,15+,2024,51.249,11.4,47.641,3.608000000000004
2764,ESP,Spain,Total,15-24,2024,24.817,26.631,18.481,6.3359999999999985
2765,ESP,Spain,Total,25+,2024,54.879,10.243,51.511,3.367999999999995
2766,ESP,Spain,Male,15+,2024,56.321,10.219,53.538,2.7830000000000013
2767,ESP,Spain,Male,15-24,2024,26.776,26.237,20.299,6.477
2768,ESP,Spain,Male,25+,2024,60.637,8.944,58.225,2.411999999999999
2769,ESP,Spain,Female,15+,2024,46.426,12.724,42.038,4.388000000000005
2770,ESP,Spain,Female,15-24,2024,22.74,27.116,16.558,6.181999999999999
2771,ESP,Spain,Female,25+,2024,49.484,11.69,45.221,4.263000000000005
2772,ESP,Spain,Total,15+,2023,50.574,12.179,47.641,2.933
2773,ESP,Spain,Total,15-24,2023,23.576,28.747,18.481,5.094999999999999
2774,ESP,Spain,Total,25+,2023,54.233,10.959,51.511,2.721999999999994
2775,ESP,Spain,Male,15+,2023,55.966,10.672,53.538,2.4280000000000044
2776,ESP,Spain,Male,15-24,2023,24.92,28.931,20.299,4.621000000000002
2777,ESP,Spain,Male,25+,2023,60.444,9.285,58.225,2.219000000000001
2778,ESP,Spain,Female,15+,2023,45.448,13.88,42.038,3.4100000000000037
2779,ESP,Spain,Female,15-24,2023,22.15,28.527,16.558,5.591999999999999
2780,ESP,Spain,Female,25+,2023,48.416,12.84,45.221,3.1950000000000003
2781,ESP,Spain,Total,15+,2022,50.068,13.033,47.641,2.4269999999999996
2782,ESP,Spain,Total,15-24,2022,22.895,29.713,18.481,4.413999999999998
2783,ESP,Spain,Total,25+,2022,53.731,11.831,51.511,2.219999999999999
2784,ESP,Spain,Male,15+,2022,55.936,11.405,53.538,2.3980000000000032
2785,ESP,Spain,Male,15-24,2022,24.498,28.729,20.299,4.199000000000002
2786,ESP,Spain,Male,25+,2022,60.444,10.136,58.225,2.219000000000001
2787,ESP,Spain,Female,15+,2022,44.491,14.902,42.038,2.453000000000003
2788,ESP,Spain,Female,15-24,2022,21.195,30.882,16.558,4.6370000000000005
2789,ESP,Spain,Female,25+,2022,47.443,13.773,45.221,2.2220000000000013
2790,ESP,Spain,Total,15+,2021,48.73,14.914,47.641,1.0889999999999986
2791,ESP,Spain,Total,15-24,2021,20.491,34.999,18.481,2.009999999999998
2792,ESP,Spain,Total,25+,2021,52.513,13.517,51.511,1.0019999999999953
2793,ESP,Spain,Male,15+,2021,54.35,13.223,53.538,0.8120000000000047
2794,ESP,Spain,Male,15-24,2021,21.95,34.007,20.299,1.6509999999999998
2795,ESP,Spain,Male,25+,2021,58.964,11.75,58.225,0.7389999999999972
2796,ESP,Spain,Female,15+,2021,43.389,16.843,42.038,1.3510000000000062
2797,ESP,Spain,Female,15-24,2021,18.947,36.175,16.558,2.3889999999999993
2798,ESP,Spain,Female,25+,2021,46.47,15.527,45.221,1.2490000000000023
2799,ESP,Spain,Total,15+,2020,47.641,15.532,47.641,0.0
2800,ESP,Spain,Total,15-24,2020,18.481,38.312,18.481,0.0
2801,ESP,Spain,Total,25+,2020,51.511,14.02,51.511,0.0
2802,ESP,Spain,Male,15+,2020,53.538,13.882,53.538,0.0
2803,ESP,Spain,Male,15-24,2020,20.299,37.168,20.299,0.0
2804,ESP,Spain,Male,25+,2020,58.225,12.284,58.225,0.0
2805,ESP,Spain,Female,15+,2020,42.038,17.446,42.038,0.0
2806,ESP,Spain,Female,15-24,2020,16.558,39.735,16.558,0.0
2807,ESP,Spain,Female,25+,2020,45.221,16.025,45.221,0.0
2808,EST,Estonia,Total,15+,2025,59.714,8.313,58.654,1.0599999999999952
2809,EST,Estonia,Total,15-24,2025,35.198,19.695,34.261,0.9369999999999976
2810,EST,Estonia,Total,25+,2025,63.234,7.262,61.796,1.4380000000000024
2811,EST,Estonia,Male,15+,2025,63.82,8.591,64.832,-1.0119999999999933
2812,EST,Estonia,Male,15-24,2025,32.801,20.037,35.038,-2.2369999999999948
2813,EST,Estonia,Male,25+,2025,68.757,7.587,69.112,-0.35499999999998977
2814,EST,Estonia,Female,15+,2025,56.087,8.031,53.264,2.8230000000000004
2815,EST,Estonia,Female,15-24,2025,37.722,19.38,33.442,4.280000000000001
2816,EST,Estonia,Female,25+,2025,58.478,6.931,55.567,2.9110000000000014
2817,EST,Estonia,Total,15+,2024,60.475,7.6,58.654,1.820999999999998
2818,EST,Estonia,Total,15-24,2024,35.229,19.256,34.261,0.9679999999999964
2819,EST,Estonia,Total,25+,2024,64.032,6.554,61.796,2.235999999999997
2820,EST,Estonia,Male,15+,2024,64.837,7.65,64.832,0.005000000000009663
2821,EST,Estonia,Male,15-24,2024,33.172,19.093,35.038,-1.8659999999999997
2822,EST,Estonia,Male,25+,2024,69.788,6.669,69.112,0.6760000000000019
2823,EST,Estonia,Female,15+,2024,56.633,7.549,53.264,3.3689999999999998
2824,EST,Estonia,Female,15-24,2024,37.395,19.408,33.442,3.953000000000003
2825,EST,Estonia,Female,25+,2024,59.088,6.438,55.567,3.521000000000001
2826,EST,Estonia,Total,15+,2023,61.42,6.378,58.654,2.7659999999999982
2827,EST,Estonia,Total,15-24,2023,36.051,17.207,34.261,1.7899999999999991
2828,EST,Estonia,Total,25+,2023,64.907,5.434,61.796,3.110999999999997
2829,EST,Estonia,Male,15+,2023,66.454,6.123,64.832,1.6219999999999999
2830,EST,Estonia,Male,15-24,2023,33.503,18.17,35.038,-1.5349999999999966
2831,EST,Estonia,Male,25+,2023,71.486,5.123,69.112,2.3740000000000094
2832,EST,Estonia,Female,15+,2023,56.997,6.638,53.264,3.732999999999997
2833,EST,Estonia,Female,15-24,2023,38.731,16.311,33.442,5.2890000000000015
2834,EST,Estonia,Female,25+,2023,59.269,5.752,55.567,3.701999999999998
2835,EST,Estonia,Total,15+,2022,61.486,5.571,58.654,2.8319999999999936
2836,EST,Estonia,Total,15-24,2022,36.52,18.392,34.261,2.2590000000000003
2837,EST,Estonia,Total,25+,2022,64.836,4.436,61.796,3.039999999999999
2838,EST,Estonia,Male,15+,2022,66.497,6.066,64.832,1.6650000000000063
2839,EST,Estonia,Male,15-24,2022,32.788,20.663,35.038,-2.25
2840,EST,Estonia,Male,25+,2022,71.527,4.868,69.112,2.4150000000000063
2841,EST,Estonia,Female,15+,2022,57.095,5.061,53.264,3.830999999999996
2842,EST,Estonia,Female,15-24,2022,40.446,16.35,33.442,7.003999999999998
2843,EST,Estonia,Female,25+,2022,59.114,3.985,55.567,3.546999999999997
2844,EST,Estonia,Total,15+,2021,59.283,6.178,58.654,0.6289999999999978
2845,EST,Estonia,Total,15-24,2021,33.591,16.622,34.261,-0.6700000000000017
2846,EST,Estonia,Total,25+,2021,62.653,5.344,61.796,0.8569999999999993
2847,EST,Estonia,Male,15+,2021,64.667,6.782,64.832,-0.16499999999999204
2848,EST,Estonia,Male,15-24,2021,33.161,18.204,35.038,-1.8769999999999953
2849,EST,Estonia,Male,25+,2021,69.271,5.862,69.112,0.15900000000000603
2850,EST,Estonia,Female,15+,2021,54.574,5.544,53.264,1.3099999999999952
2851,EST,Estonia,Female,15-24,2021,34.043,14.934,33.442,0.6009999999999991
2852,EST,Estonia,Female,25+,2021,57.006,4.8,55.567,1.439
2853,EST,Estonia,Total,15+,2020,58.654,6.956,58.654,0.0
2854,EST,Estonia,Total,15-24,2020,34.261,18.417,34.261,0.0
2855,EST,Estonia,Total,25+,2020,61.796,6.013,61.796,0.0
2856,EST,Estonia,Male,15+,2020,64.832,7.13,64.832,0.0
2857,EST,Estonia,Male,15-24,2020,35.038,18.24,35.038,0.0
2858,EST,Estonia,Male,25+,2020,69.112,6.202,69.112,0.0
2859,EST,Estonia,Female,15+,2020,53.264,6.771,53.264,0.0
2860,EST,Estonia,Female,15-24,2020,33.442,18.611,33.442,0.0
